IdEmpresa,NomeFinal,DataFechamento,IdConta,CodigoConta,ContaDescricao,ValorPadronizado
7981,Intercroma,2021-12-31,56,1.01,Ativo circulante,117950676.0
7981,Intercroma,2021-12-31,103,1.02,Ativo não circulante,5736825.0
7981,Intercroma,2021-12-31,178,2.01,Passivo circulante,83408108.0
7981,Intercroma,2021-12-31,230,2.02,Passivo não circulante,15724207.0
7981,Intercroma,2021-12-31,286,2.03,Patrimônio líquido,24555186.0
7981,Intercroma,2021-12-31,332,3.03,Receita líquida de vendas e/ou serviços,212022535.0
7981,Intercroma,2021-12-31,335,3.06,Despesas/Receitas operacionais,-212022535.0
7981,Intercroma,2020-12-31,55,1,Ativo total,100762000.0
7981,Intercroma,2020-12-31,56,1.01,Ativo circulante,95306000.0
7981,Intercroma,2020-12-31,57,1.01.01,Caixa e equivalentes de caixa,28523000.0
7981,Intercroma,2020-12-31,103,1.02,Ativo não circulante,5456000.0
7981,Intercroma,2020-12-31,178,2.01,Passivo circulante,69774000.0
7981,Intercroma,2020-12-31,230,2.02,Passivo não circulante,15612000.0
7981,Intercroma,2020-12-31,286,2.03,Patrimônio líquido,15376000.0
7981,Intercroma,2020-12-31,332,3.03,Receita líquida de vendas e/ou serviços,223828000.0
7981,Intercroma,2020-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-164849000.0
7981,Intercroma,2020-12-31,335,3.06,Despesas/Receitas operacionais,-23963000.0
7981,Intercroma,2020-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,35016000.0
7981,Intercroma,2020-12-31,375,3.18,Lucro/Prejuízo do período,9529000.0
7981,Intercroma,2020-12-31,421,6.01,Caixa líquido das atividades operacionais,7120000.0
7981,Intercroma,2020-12-31,462,6.02,Caixa líquido das atividades de investimento,-907000.0
7981,Intercroma,2020-12-31,473,6.03,Caixa líquido das atividades de financiamento,13786000.0
23827,Interfood Importação,2020-12-31,55,1,Ativo total,230710000.0
23827,Interfood Importação,2020-12-31,56,1.01,Ativo circulante,224321000.0
23827,Interfood Importação,2020-12-31,57,1.01.01,Caixa e equivalentes de caixa,178000.0
23827,Interfood Importação,2020-12-31,73,1.01.04,Aplicações financeiras,11191000.0
23827,Interfood Importação,2020-12-31,103,1.02,Ativo não circulante,6389000.0
23827,Interfood Importação,2020-12-31,178,2.01,Passivo circulante,52516000.0
23827,Interfood Importação,2020-12-31,286,2.03,Patrimônio líquido,178194000.0
23827,Interfood Importação,2020-12-31,332,3.03,Receita líquida de vendas e/ou serviços,310221000.0
23827,Interfood Importação,2020-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-182276000.0
23827,Interfood Importação,2020-12-31,335,3.06,Despesas/Receitas operacionais,-65331000.0
23827,Interfood Importação,2020-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,62614000.0
23827,Interfood Importação,2020-12-31,375,3.18,Lucro/Prejuízo do período,39357000.0
23827,Interfood Importação,2020-12-31,421,6.01,Caixa líquido das atividades operacionais,25505000.0
23827,Interfood Importação,2020-12-31,462,6.02,Caixa líquido das atividades de investimento,-1449000.0
23827,Interfood Importação,2020-12-31,473,6.03,Caixa líquido das atividades de financiamento,-18200000.0
1144,Interpastil,2020-12-31,55,1,Ativo total,2490000.0
1144,Interpastil,2020-12-31,56,1.01,Ativo circulante,21000.0
1144,Interpastil,2020-12-31,57,1.01.01,Caixa e equivalentes de caixa,19000.0
1144,Interpastil,2020-12-31,103,1.02,Ativo não circulante,2469000.0
1144,Interpastil,2020-12-31,230,2.02,Passivo não circulante,218000.0
1144,Interpastil,2020-12-31,286,2.03,Patrimônio líquido,2272000.0
1144,Interpastil,2020-12-31,335,3.06,Despesas/Receitas operacionais,-28000.0
1144,Interpastil,2020-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,-28000.0
1144,Interpastil,2020-12-31,375,3.18,Lucro/Prejuízo do período,-36000.0
1144,Interpastil,2020-12-31,421,6.01,Caixa líquido das atividades operacionais,-38000.0
1144,Interpastil,2020-12-31,473,6.03,Caixa líquido das atividades de financiamento,42000.0
561,Ipanema Coffees,2023-12-31,55,1,Ativo total,41059000.0
561,Ipanema Coffees,2023-12-31,56,1.01,Ativo circulante,28821000.0
561,Ipanema Coffees,2023-12-31,57,1.01.01,Caixa e equivalentes de caixa,5326000.0
561,Ipanema Coffees,2023-12-31,103,1.02,Ativo não circulante,12238000.0
561,Ipanema Coffees,2023-12-31,178,2.01,Passivo circulante,25456000.0
561,Ipanema Coffees,2023-12-31,230,2.02,Passivo não circulante,106000.0
561,Ipanema Coffees,2023-12-31,286,2.03,Patrimônio líquido,15497000.0
561,Ipanema Coffees,2023-12-31,332,3.03,Receita líquida de vendas e/ou serviços,123139000.0
561,Ipanema Coffees,2023-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-122034000.0
561,Ipanema Coffees,2023-12-31,335,3.06,Despesas/Receitas operacionais,-5932000.0
561,Ipanema Coffees,2023-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,-4827000.0
561,Ipanema Coffees,2023-12-31,375,3.18,Lucro/Prejuízo do período,3406000.0
561,Ipanema Coffees,2023-12-31,421,6.01,Caixa líquido das atividades operacionais,14224000.0
561,Ipanema Coffees,2023-12-31,462,6.02,Caixa líquido das atividades de investimento,-2000.0
561,Ipanema Coffees,2023-12-31,473,6.03,Caixa líquido das atividades de financiamento,-15104000.0
561,Ipanema Coffees,2022-12-31,55,1,Ativo total,44672000.0
561,Ipanema Coffees,2022-12-31,56,1.01,Ativo circulante,40714000.0
561,Ipanema Coffees,2022-12-31,57,1.01.01,Caixa e equivalentes de caixa,6208000.0
561,Ipanema Coffees,2022-12-31,103,1.02,Ativo não circulante,3958000.0
561,Ipanema Coffees,2022-12-31,178,2.01,Passivo circulante,32505000.0
561,Ipanema Coffees,2022-12-31,230,2.02,Passivo não circulante,171000.0
561,Ipanema Coffees,2022-12-31,286,2.03,Patrimônio líquido,11996000.0
561,Ipanema Coffees,2022-12-31,332,3.03,Receita líquida de vendas e/ou serviços,187525000.0
561,Ipanema Coffees,2022-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-188652000.0
561,Ipanema Coffees,2022-12-31,335,3.06,Despesas/Receitas operacionais,-4802000.0
561,Ipanema Coffees,2022-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,-5929000.0
561,Ipanema Coffees,2022-12-31,375,3.18,Lucro/Prejuízo do período,-5263000.0
561,Ipanema Coffees,2022-12-31,421,6.01,Caixa líquido das atividades operacionais,-31915000.0
561,Ipanema Coffees,2022-12-31,473,6.03,Caixa líquido das atividades de financiamento,28224000.0
561,Ipanema Coffees,2021-12-31,55,1,Ativo total,44793000.0
561,Ipanema Coffees,2021-12-31,56,1.01,Ativo circulante,43208000.0
561,Ipanema Coffees,2021-12-31,57,1.01.01,Caixa e equivalentes de caixa,9899000.0
561,Ipanema Coffees,2021-12-31,103,1.02,Ativo não circulante,1585000.0
561,Ipanema Coffees,2021-12-31,178,2.01,Passivo circulante,27244000.0
561,Ipanema Coffees,2021-12-31,230,2.02,Passivo não circulante,471000.0
561,Ipanema Coffees,2021-12-31,286,2.03,Patrimônio líquido,17078000.0
561,Ipanema Coffees,2021-12-31,332,3.03,Receita líquida de vendas e/ou serviços,164164000.0
561,Ipanema Coffees,2021-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-162804000.0
561,Ipanema Coffees,2021-12-31,335,3.06,Despesas/Receitas operacionais,-3113000.0
561,Ipanema Coffees,2021-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,-1753000.0
561,Ipanema Coffees,2021-12-31,375,3.18,Lucro/Prejuízo do período,-1857000.0
561,Ipanema Coffees,2021-12-31,421,6.01,Caixa líquido das atividades operacionais,2396000.0
561,Ipanema Coffees,2021-12-31,462,6.02,Caixa líquido das atividades de investimento,-14000.0
561,Ipanema Coffees,2021-12-31,473,6.03,Caixa líquido das atividades de financiamento,-54000.0
561,Ipanema Coffees,2020-12-31,55,1,Ativo total,34698000.0
561,Ipanema Coffees,2020-12-31,56,1.01,Ativo circulante,33242000.0
561,Ipanema Coffees,2020-12-31,57,1.01.01,Caixa e equivalentes de caixa,7571000.0
561,Ipanema Coffees,2020-12-31,103,1.02,Ativo não circulante,1456000.0
561,Ipanema Coffees,2020-12-31,178,2.01,Passivo circulante,15129000.0
561,Ipanema Coffees,2020-12-31,230,2.02,Passivo não circulante,633000.0
561,Ipanema Coffees,2020-12-31,286,2.03,Patrimônio líquido,18936000.0
561,Ipanema Coffees,2020-12-31,332,3.03,Receita líquida de vendas e/ou serviços,86469000.0
561,Ipanema Coffees,2020-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-82395000.0
561,Ipanema Coffees,2020-12-31,335,3.06,Despesas/Receitas operacionais,-2612000.0
561,Ipanema Coffees,2020-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,1462000.0
561,Ipanema Coffees,2020-12-31,375,3.18,Lucro/Prejuízo do período,1763000.0
561,Ipanema Coffees,2020-12-31,421,6.01,Caixa líquido das atividades operacionais,371000.0
561,Ipanema Coffees,2020-12-31,462,6.02,Caixa líquido das atividades de investimento,-63000.0
561,Ipanema Coffees,2020-12-31,473,6.03,Caixa líquido das atividades de financiamento,-255000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2023-12-31,55,1,Ativo total,59880633.07
2011,Irmãos de Marco Comércio de Veículos e Peças,2023-12-31,56,1.01,Ativo circulante,45507022.56
2011,Irmãos de Marco Comércio de Veículos e Peças,2023-12-31,57,1.01.01,Caixa e equivalentes de caixa,2192946.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2023-12-31,73,1.01.04,Aplicações financeiras,464541.22
2011,Irmãos de Marco Comércio de Veículos e Peças,2023-12-31,103,1.02,Ativo não circulante,14373610.51
2011,Irmãos de Marco Comércio de Veículos e Peças,2023-12-31,178,2.01,Passivo circulante,24150784.83
2011,Irmãos de Marco Comércio de Veículos e Peças,2023-12-31,230,2.02,Passivo não circulante,21586343.67
2011,Irmãos de Marco Comércio de Veículos e Peças,2023-12-31,286,2.03,Patrimônio líquido,14143504.33
2011,Irmãos de Marco Comércio de Veículos e Peças,2023-12-31,332,3.03,Receita líquida de vendas e/ou serviços,129661960.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2023-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-105334780.62
2011,Irmãos de Marco Comércio de Veículos e Peças,2023-12-31,335,3.06,Despesas/Receitas operacionais,-18253630.81
2011,Irmãos de Marco Comércio de Veículos e Peças,2023-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,6073548.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2023-12-31,375,3.18,Lucro/Prejuízo do período,1630398.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2023-12-31,421,6.01,Caixa líquido das atividades operacionais,-15459423.79
2011,Irmãos de Marco Comércio de Veículos e Peças,2023-12-31,462,6.02,Caixa líquido das atividades de investimento,295702.27
2011,Irmãos de Marco Comércio de Veículos e Peças,2022-12-31,55,1,Ativo total,45363000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2022-12-31,56,1.01,Ativo circulante,32529000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2022-12-31,57,1.01.01,Caixa e equivalentes de caixa,2250000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2022-12-31,73,1.01.04,Aplicações financeiras,343000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2022-12-31,103,1.02,Ativo não circulante,12834000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2022-12-31,178,2.01,Passivo circulante,15872000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2022-12-31,230,2.02,Passivo não circulante,16979000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2022-12-31,286,2.03,Patrimônio líquido,12512000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2022-12-31,332,3.03,Receita líquida de vendas e/ou serviços,125938000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2022-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-104733000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2022-12-31,335,3.06,Despesas/Receitas operacionais,-15586000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2022-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,5619000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2022-12-31,375,3.18,Lucro/Prejuízo do período,3057000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2022-12-31,421,6.01,Caixa líquido das atividades operacionais,-6548000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2022-12-31,462,6.02,Caixa líquido das atividades de investimento,3349000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2021-12-31,55,1,Ativo total,35162000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2021-12-31,56,1.01,Ativo circulante,25728000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2021-12-31,57,1.01.01,Caixa e equivalentes de caixa,1712000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2021-12-31,73,1.01.04,Aplicações financeiras,2196000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2021-12-31,103,1.02,Ativo não circulante,9434000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2021-12-31,178,2.01,Passivo circulante,9416000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2021-12-31,230,2.02,Passivo não circulante,16289000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2021-12-31,286,2.03,Patrimônio líquido,9457000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2021-12-31,332,3.03,Receita líquida de vendas e/ou serviços,134944000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2021-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-112527000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2021-12-31,335,3.06,Despesas/Receitas operacionais,-14475000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2021-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,7942000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2021-12-31,375,3.18,Lucro/Prejuízo do período,5207000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2021-12-31,421,6.01,Caixa líquido das atividades operacionais,-1844000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2021-12-31,462,6.02,Caixa líquido das atividades de investimento,1526000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2020-12-31,55,1,Ativo total,32537000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2020-12-31,56,1.01,Ativo circulante,23466000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2020-12-31,57,1.01.01,Caixa e equivalentes de caixa,2030000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2020-12-31,73,1.01.04,Aplicações financeiras,2191000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2020-12-31,103,1.02,Ativo não circulante,9071000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2020-12-31,178,2.01,Passivo circulante,16582000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2020-12-31,230,2.02,Passivo não circulante,11700000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2020-12-31,286,2.03,Patrimônio líquido,4255000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2020-12-31,332,3.03,Receita líquida de vendas e/ou serviços,112829000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2020-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-94627000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2020-12-31,335,3.06,Despesas/Receitas operacionais,-16355000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2020-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,1847000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2020-12-31,375,3.18,Lucro/Prejuízo do período,320000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2020-12-31,421,6.01,Caixa líquido das atividades operacionais,2854000.0
2011,Irmãos de Marco Comércio de Veículos e Peças,2020-12-31,462,6.02,Caixa líquido das atividades de investimento,-2896000.0
1030,Irsa Rolamentos,2024-12-31,55,1,Ativo total,36560867.0
1030,Irsa Rolamentos,2024-12-31,56,1.01,Ativo circulante,34889023.0
1030,Irsa Rolamentos,2024-12-31,57,1.01.01,Caixa e equivalentes de caixa,7084072.0
1030,Irsa Rolamentos,2024-12-31,103,1.02,Ativo não circulante,1671844.0
1030,Irsa Rolamentos,2024-12-31,178,2.01,Passivo circulante,8832847.0
1030,Irsa Rolamentos,2024-12-31,230,2.02,Passivo não circulante,639374.0
1030,Irsa Rolamentos,2024-12-31,286,2.03,Patrimônio líquido,27088646.0
1030,Irsa Rolamentos,2024-12-31,332,3.03,Receita líquida de vendas e/ou serviços,66053628.0
1030,Irsa Rolamentos,2024-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-45015269.0
1030,Irsa Rolamentos,2024-12-31,335,3.06,Despesas/Receitas operacionais,-12867216.0
1030,Irsa Rolamentos,2024-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,8171143.0
1030,Irsa Rolamentos,2024-12-31,375,3.18,Lucro/Prejuízo do período,4804138.0
1030,Irsa Rolamentos,2024-12-31,421,6.01,Caixa líquido das atividades operacionais,5485539.0
1030,Irsa Rolamentos,2024-12-31,473,6.03,Caixa líquido das atividades de financiamento,3067490.0
1030,Irsa Rolamentos,2023-12-31,55,1,Ativo total,35925776.0
1030,Irsa Rolamentos,2023-12-31,56,1.01,Ativo circulante,35060629.0
1030,Irsa Rolamentos,2023-12-31,57,1.01.01,Caixa e equivalentes de caixa,9502120.0
1030,Irsa Rolamentos,2023-12-31,103,1.02,Ativo não circulante,865147.0
1030,Irsa Rolamentos,2023-12-31,178,2.01,Passivo circulante,9561105.0
1030,Irsa Rolamentos,2023-12-31,230,2.02,Passivo não circulante,1012673.0
1030,Irsa Rolamentos,2023-12-31,286,2.03,Patrimônio líquido,25351998.0
1030,Irsa Rolamentos,2023-12-31,332,3.03,Receita líquida de vendas e/ou serviços,72059466.0
1030,Irsa Rolamentos,2023-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-48791144.0
1030,Irsa Rolamentos,2023-12-31,335,3.06,Despesas/Receitas operacionais,-12610223.0
1030,Irsa Rolamentos,2023-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,10658099.0
1030,Irsa Rolamentos,2023-12-31,375,3.18,Lucro/Prejuízo do período,6349853.0
1030,Irsa Rolamentos,2023-12-31,421,6.01,Caixa líquido das atividades operacionais,8064302.0
1030,Irsa Rolamentos,2023-12-31,473,6.03,Caixa líquido das atividades de financiamento,4249263.0
1030,Irsa Rolamentos,2022-12-31,55,1,Ativo total,31228992.0
1030,Irsa Rolamentos,2022-12-31,56,1.01,Ativo circulante,30319955.0
1030,Irsa Rolamentos,2022-12-31,57,1.01.01,Caixa e equivalentes de caixa,5687082.0
1030,Irsa Rolamentos,2022-12-31,103,1.02,Ativo não circulante,909037.0
1030,Irsa Rolamentos,2022-12-31,178,2.01,Passivo circulante,9876656.0
1030,Irsa Rolamentos,2022-12-31,230,2.02,Passivo não circulante,1118428.0
1030,Irsa Rolamentos,2022-12-31,286,2.03,Patrimônio líquido,20233908.0
1030,Irsa Rolamentos,2022-12-31,332,3.03,Receita líquida de vendas e/ou serviços,67396504.0
1030,Irsa Rolamentos,2022-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-47998366.0
1030,Irsa Rolamentos,2022-12-31,335,3.06,Despesas/Receitas operacionais,-9678717.0
1030,Irsa Rolamentos,2022-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,9719421.0
1030,Irsa Rolamentos,2022-12-31,375,3.18,Lucro/Prejuízo do período,11631225.0
1030,Irsa Rolamentos,2021-12-31,55,1,Ativo total,23452903.0
1030,Irsa Rolamentos,2021-12-31,56,1.01,Ativo circulante,22298151.0
1030,Irsa Rolamentos,2021-12-31,57,1.01.01,Caixa e equivalentes de caixa,3858282.0
1030,Irsa Rolamentos,2021-12-31,103,1.02,Ativo não circulante,1154752.0
1030,Irsa Rolamentos,2021-12-31,178,2.01,Passivo circulante,7774998.0
1030,Irsa Rolamentos,2021-12-31,230,2.02,Passivo não circulante,1025981.0
1030,Irsa Rolamentos,2021-12-31,286,2.03,Patrimônio líquido,14651924.0
1030,Irsa Rolamentos,2021-12-31,332,3.03,Receita líquida de vendas e/ou serviços,53165685.0
1030,Irsa Rolamentos,2021-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-36776451.0
1030,Irsa Rolamentos,2021-12-31,335,3.06,Despesas/Receitas operacionais,-8862135.0
1030,Irsa Rolamentos,2021-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,7527099.0
1030,Irsa Rolamentos,2021-12-31,375,3.18,Lucro/Prejuízo do período,9805251.0
1030,Irsa Rolamentos,2021-12-31,421,6.01,Caixa líquido das atividades operacionais,5843304.0
1030,Irsa Rolamentos,2021-12-31,473,6.03,Caixa líquido das atividades de financiamento,-4894225.0
1030,Irsa Rolamentos,2020-12-31,55,1,Ativo total,16812603.0
1030,Irsa Rolamentos,2020-12-31,56,1.01,Ativo circulante,16047046.0
1030,Irsa Rolamentos,2020-12-31,57,1.01.01,Caixa e equivalentes de caixa,2909203.0
1030,Irsa Rolamentos,2020-12-31,103,1.02,Ativo não circulante,765557.0
1030,Irsa Rolamentos,2020-12-31,178,2.01,Passivo circulante,6915270.0
1030,Irsa Rolamentos,2020-12-31,230,2.02,Passivo não circulante,2411177.0
1030,Irsa Rolamentos,2020-12-31,286,2.03,Patrimônio líquido,7486156.0
1030,Irsa Rolamentos,2020-12-31,332,3.03,Receita líquida de vendas e/ou serviços,34591090.0
1030,Irsa Rolamentos,2020-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-21606637.0
1030,Irsa Rolamentos,2020-12-31,335,3.06,Despesas/Receitas operacionais,-6169323.0
1030,Irsa Rolamentos,2020-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,6815130.0
1030,Irsa Rolamentos,2020-12-31,375,3.18,Lucro/Prejuízo do período,4883474.0
7320,Itaguaçu Comércio e Participações,2022-12-31,55,1,Ativo total,1232067000.0
7320,Itaguaçu Comércio e Participações,2022-12-31,56,1.01,Ativo circulante,561825000.0
7320,Itaguaçu Comércio e Participações,2022-12-31,57,1.01.01,Caixa e equivalentes de caixa,348593000.0
7320,Itaguaçu Comércio e Participações,2022-12-31,103,1.02,Ativo não circulante,670242000.0
7320,Itaguaçu Comércio e Participações,2022-12-31,178,2.01,Passivo circulante,28270000.0
7320,Itaguaçu Comércio e Participações,2022-12-31,230,2.02,Passivo não circulante,39972000.0
7320,Itaguaçu Comércio e Participações,2022-12-31,286,2.03,Patrimônio líquido,1163825000.0
7320,Itaguaçu Comércio e Participações,2022-12-31,332,3.03,Receita líquida de vendas e/ou serviços,35496000.0
7320,Itaguaçu Comércio e Participações,2022-12-31,335,3.06,Despesas/Receitas operacionais,4164000.0
7320,Itaguaçu Comércio e Participações,2022-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,39660000.0
7320,Itaguaçu Comércio e Participações,2022-12-31,375,3.18,Lucro/Prejuízo do período,71180000.0
7320,Itaguaçu Comércio e Participações,2022-12-31,421,6.01,Caixa líquido das atividades operacionais,-3546000.0
7320,Itaguaçu Comércio e Participações,2022-12-31,462,6.02,Caixa líquido das atividades de investimento,-8740000.0
7320,Itaguaçu Comércio e Participações,2022-12-31,473,6.03,Caixa líquido das atividades de financiamento,14991000.0
7320,Itaguaçu Comércio e Participações,2021-12-31,55,1,Ativo total,1223226000.0
7320,Itaguaçu Comércio e Participações,2021-12-31,56,1.01,Ativo circulante,593709000.0
7320,Itaguaçu Comércio e Participações,2021-12-31,57,1.01.01,Caixa e equivalentes de caixa,366222000.0
7320,Itaguaçu Comércio e Participações,2021-12-31,103,1.02,Ativo não circulante,629517000.0
7320,Itaguaçu Comércio e Participações,2021-12-31,178,2.01,Passivo circulante,34653000.0
7320,Itaguaçu Comércio e Participações,2021-12-31,230,2.02,Passivo não circulante,64622000.0
7320,Itaguaçu Comércio e Participações,2021-12-31,286,2.03,Patrimônio líquido,1123951000.0
7320,Itaguaçu Comércio e Participações,2021-12-31,332,3.03,Receita líquida de vendas e/ou serviços,35851000.0
7320,Itaguaçu Comércio e Participações,2021-12-31,335,3.06,Despesas/Receitas operacionais,32052000.0
7320,Itaguaçu Comércio e Participações,2021-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,67903000.0
7320,Itaguaçu Comércio e Participações,2021-12-31,375,3.18,Lucro/Prejuízo do período,79198000.0
7320,Itaguaçu Comércio e Participações,2021-12-31,421,6.01,Caixa líquido das atividades operacionais,7560000.0
7320,Itaguaçu Comércio e Participações,2021-12-31,462,6.02,Caixa líquido das atividades de investimento,-13384000.0
7320,Itaguaçu Comércio e Participações,2021-12-31,473,6.03,Caixa líquido das atividades de financiamento,1752000.0
7320,Itaguaçu Comércio e Participações,2020-12-31,55,1,Ativo total,1194682000.0
7320,Itaguaçu Comércio e Participações,2020-12-31,56,1.01,Ativo circulante,578390000.0
7320,Itaguaçu Comércio e Participações,2020-12-31,57,1.01.01,Caixa e equivalentes de caixa,370294000.0
7320,Itaguaçu Comércio e Participações,2020-12-31,103,1.02,Ativo não circulante,616292000.0
7320,Itaguaçu Comércio e Participações,2020-12-31,178,2.01,Passivo circulante,23356000.0
7320,Itaguaçu Comércio e Participações,2020-12-31,230,2.02,Passivo não circulante,61606000.0
7320,Itaguaçu Comércio e Participações,2020-12-31,286,2.03,Patrimônio líquido,1109720000.0
7320,Itaguaçu Comércio e Participações,2020-12-31,332,3.03,Receita líquida de vendas e/ou serviços,14993000.0
7320,Itaguaçu Comércio e Participações,2020-12-31,335,3.06,Despesas/Receitas operacionais,18149000.0
7320,Itaguaçu Comércio e Participações,2020-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,33142000.0
7320,Itaguaçu Comércio e Participações,2020-12-31,375,3.18,Lucro/Prejuízo do período,42273000.0
7320,Itaguaçu Comércio e Participações,2020-12-31,421,6.01,Caixa líquido das atividades operacionais,46380000.0
7320,Itaguaçu Comércio e Participações,2020-12-31,462,6.02,Caixa líquido das atividades de investimento,105577000.0
7320,Itaguaçu Comércio e Participações,2020-12-31,473,6.03,Caixa líquido das atividades de financiamento,-143070000.0
1948,Itão Supermercados Importações e Exportações,2023-12-31,55,1,Ativo total,52026000.0
1948,Itão Supermercados Importações e Exportações,2023-12-31,56,1.01,Ativo circulante,47134000.0
1948,Itão Supermercados Importações e Exportações,2023-12-31,57,1.01.01,Caixa e equivalentes de caixa,4621000.0
1948,Itão Supermercados Importações e Exportações,2023-12-31,103,1.02,Ativo não circulante,4892000.0
1948,Itão Supermercados Importações e Exportações,2023-12-31,178,2.01,Passivo circulante,38282000.0
1948,Itão Supermercados Importações e Exportações,2023-12-31,230,2.02,Passivo não circulante,6705000.0
1948,Itão Supermercados Importações e Exportações,2023-12-31,286,2.03,Patrimônio líquido,7039000.0
1948,Itão Supermercados Importações e Exportações,2023-12-31,332,3.03,Receita líquida de vendas e/ou serviços,203618000.0
1948,Itão Supermercados Importações e Exportações,2023-12-31,333,3.04,Custo de bens e/ou serviços vendidos,-156758000.0
1948,Itão Supermercados Importações e Exportações,2023-12-31,335,3.06,Despesas/Receitas operacionais,-37495000.0
1948,Itão Supermercados Importações e Exportações,2023-12-31,347,3.07,Resultado antes do resultado financeiro e dos tributos,9365000.0
1948,Itão Supermercados Importações e Exportações,2023-12-31,375,3.18,Lucro/Prejuízo do período,1992000.0
